DATE,JPNCPIALLMINMEI,JPNPROINDMISMEI,INTDSRJPM193N
1957-01-01,.,.,7.299999999
1957-02-01,.,.,7.299999999
1957-03-01,.,.,7.669999999
1957-04-01,.,.,7.669999999
1957-05-01,.,.,8.4
1957-06-01,.,.,8.4
1957-07-01,.,.,8.4
1957-08-01,.,.,8.4
1957-09-01,.,.,8.4
1957-10-01,.,.,8.4
1957-11-01,.,.,8.4
1957-12-01,.,.,8.4
1958-01-01,.,.,8.4
1958-02-01,.,.,8.4
1958-03-01,.,.,8.4
1958-04-01,.,.,8.4
1958-05-01,.,.,8.4
1958-06-01,.,.,7.669999999
1958-07-01,.,.,7.669999999
1958-08-01,.,.,7.669999999
1958-09-01,.,.,7.299999999
1958-10-01,.,.,7.299999999
1958-11-01,.,.,7.299999999
1958-12-01,.,.,7.299999999
1959-01-01,.,.,7.299999999
1959-02-01,.,.,6.939999999
1959-03-01,.,.,6.939999999
1959-04-01,.,.,6.939999999
1959-05-01,.,.,6.939999999
1959-06-01,.,.,6.939999999
1959-07-01,.,.,6.939999999
1959-08-01,.,.,6.939999999
1959-09-01,.,.,6.939999999
1959-10-01,.,.,6.939999999
1959-11-01,.,.,6.939999999
1959-12-01,.,.,7.299999999
1960-01-01,18.1259763289028,12.114571538622,7.299999999
1960-02-01,18.1443224587941,12.7034743217495,7.299999999
1960-03-01,18.0892840691202,12.7034743217495,7.299999999
1960-04-01,18.1993608484346,12.9558612288041,7.299999999
1960-05-01,18.3644760172561,13.0399901978223,7.299999999
1960-06-01,18.2910914978911,13.0399901978223,7.299999999
1960-07-01,18.2727453679998,13.3765060738952,7.299999999
1960-08-01,18.4195144068633,13.5447640119316,6.939999999
1960-09-01,18.5662834459937,13.7971509189862,6.939999999
1960-10-01,18.6580140955169,13.9654088570226,6.939999999
1960-11-01,18.4011682771722,14.3019247330955,6.939999999
1960-12-01,18.5479373163026,14.3860537021137,6.939999999
1961-01-01,18.8047831346474,14.8066985472047,6.569999999
1961-02-01,18.8965137841706,14.8908275162229,6.569999999
1961-03-01,18.8598215242545,15.311472361314,6.569999999
1961-04-01,19.0432828230341,15.311472361314,6.569999999
1961-05-01,18.9515521737778,15.6479882373868,6.569999999
1961-06-01,18.9515521737778,15.8162461754232,6.569999999
1961-07-01,19.2634363817297,16.1527620514961,6.939999999
1961-08-01,19.4102054208601,16.4051489585507,6.939999999
1961-09-01,19.5202822003414,16.3210199895325,7.299999999
1961-10-01,19.9422431877746,16.6575358656053,7.299999999
1961-11-01,20.0339738370309,16.8257938036417,7.299999999
1961-12-01,20.2174351360774,17.0781807106964,7.299999999
1962-01-01,20.3458580452498,17.330567617751,7.299999999
1962-02-01,20.2724735256846,17.330567617751,7.299999999
1962-03-01,20.3091657853337,17.5829545248056,7.299999999
1962-04-01,20.5293193440293,17.330567617751,7.299999999
1962-05-01,20.6393961235106,17.5829545248056,7.299999999
1962-06-01,20.5660116039454,17.330567617751,7.299999999
1962-07-01,20.767819032683,16.9940517416782,7.299999999
1962-08-01,20.767819032683,17.330567617751,7.299999999
1962-09-01,20.6944345131178,17.0781807106964,7.299999999
1962-10-01,20.8595496819393,16.9940517416782,6.939999999
1962-11-01,20.7861651623741,17.0781807106964,6.569999999
1962-12-01,21.2081261498073,16.9940517416782,6.569999999
1963-01-01,21.5567026176753,17.330567617751,6.569999999
1963-02-01,21.6542442584994,17.8353414318602,6.569999999
1963-03-01,21.7517858993234,17.9194704008784,6.209999999
1963-04-01,21.8493275401031,18.5925021530241,5.839999999
1963-05-01,22.0200254115008,18.8448890600787,5.839999999
1963-06-01,22.1907232829428,18.6766311220423,5.839999999
1963-07-01,22.0444108217068,19.349662874188,5.839999999
1963-08-01,21.9712545911331,19.8544366882972,5.839999999
1963-09-01,22.4101919747525,19.8544366882972,5.839999999
1963-10-01,22.3370357441345,20.4433394714247,5.839999999
1963-11-01,22.2394941033105,20.7798553474975,5.839999999
1963-12-01,22.3370357441345,20.8639843165157,5.839999999
1964-01-01,22.3614211543405,21.1163712235704,5.839999999
1964-02-01,22.3370357441345,21.6211450376796,5.839999999
1964-03-01,22.4345773849142,21.368758130625,6.569999999
1964-04-01,22.7028168971359,21.7052740066978,6.569999999
1964-05-01,22.8003585379599,21.9576609137525,6.569999999
1964-06-01,22.7515877175479,22.3783057588435,6.569999999
1964-07-01,22.6296606665622,22.3783057588435,6.569999999
1964-08-01,22.8735147685336,22.3783057588435,6.569999999
1964-09-01,23.1661396909613,23.0513375109892,6.569999999
1964-10-01,23.5806916643748,22.967208541971,6.569999999
1964-11-01,23.3856083827711,22.7148216349163,6.569999999
1964-12-01,23.3856083827711,23.3037244180438,6.569999999
1965-01-01,23.8977019970085,23.0513375109892,6.209999999
1965-02-01,23.8489311765965,22.8830795729528,6.209999999
1965-03-01,23.9952436377882,23.0513375109892,6.209999999
1965-04-01,24.5073372518039,22.8830795729528,5.839999999
1965-05-01,24.3610247908339,22.5465636968799,5.839999999
1965-06-01,24.3122539704219,22.967208541971,5.479999999
1965-07-01,24.1903269193919,22.967208541971,5.479999999
1965-08-01,24.3122539704219,23.0513375109892,5.479999999
1965-09-01,24.6536497132173,23.1354664800074,5.479999999
1965-10-01,24.9706600456293,23.1354664800074,5.479999999
1965-11-01,24.7268059437466,23.5561113250984,5.479999999
1965-12-01,24.8975038151,23.5561113250984,5.479999999
1966-01-01,25.1413579169826,23.8926272011713,5.479999999
1966-02-01,25.3364411986307,23.9767561701895,5.479999999
1966-03-01,25.4339828394547,24.6497879223351,5.479999999
1966-04-01,25.7266077619268,25.1545617364444,5.479999999
1966-05-01,25.5559098905735,25.406948643499,5.479999999
1966-06-01,25.6046807108081,25.82759348859,5.479999999
1966-07-01,25.6778369416922,26.2482383336811,5.479999999
1966-08-01,25.4827536600442,26.6688831787721,5.479999999
1966-09-01,25.7753785821614,27.0895280238632,5.479999999
1966-10-01,25.9460764538696,27.5943018379724,5.479999999
1966-11-01,25.7509931722215,28.1832046210999,5.479999999
1966-12-01,25.9948472741042,28.7721074042274,5.479999999
1967-01-01,26.2874721965763,28.9403653422638,5.479999999
1967-02-01,26.409399247695,28.6879784352092,5.479999999
1967-03-01,26.4581700679296,29.445139156373,5.479999999
1967-04-01,26.5313262984589,29.6975260634276,5.479999999
1967-05-01,26.3606284271056,30.3705578155733,5.479999999
1967-06-01,26.214315966047,30.8753316296826,5.479999999
1967-07-01,26.1899305557523,31.2118475057554,5.479999999
1967-08-01,26.409399247695,31.7166213198647,5.479999999
1967-09-01,26.823951220931,32.642039979065,5.839999999
1967-10-01,27.2872740147565,32.9785558551378,5.839999999
1967-11-01,27.2628886044618,33.6515876072835,5.839999999
1967-12-01,27.4579718861098,33.9881034833563,5.839999999
1968-01-01,27.6774405780526,33.9039745143381,6.209999999
1968-02-01,27.7993676291714,34.4087483284473,6.209999999
1968-03-01,27.8481384494059,34.5770062664838,6.209999999
1968-04-01,27.9212946799353,34.8293931735384,6.209999999
1968-05-01,27.9212946799353,35.9230697707751,6.209999999
1968-06-01,27.6774405780526,35.3341669876476,6.209999999
1968-07-01,27.6774405780526,35.7548118327387,6.209999999
1968-08-01,27.9212946799353,36.680230491939,5.839999999
1968-09-01,28.555315345114,36.5119725539026,5.839999999
1968-10-01,28.5797007554088,37.4373912131028,5.839999999
1968-11-01,28.6528569859381,38.4469388413214,5.839999999
1968-12-01,28.5309299351742,38.2786809032849,5.839999999
1969-01-01,28.6284715759982,38.7834547173942,5.839999999
1969-02-01,28.6284715759982,39.3723575005216,5.839999999
1969-03-01,28.9210964981154,39.4564864695399,5.839999999
1969-04-01,29.2137214205875,40.5501630667766,5.839999999
1969-05-01,29.2381068308823,41.4755817259769,5.839999999
1969-06-01,29.2868776511168,41.139065849904,5.839999999
1969-07-01,29.6526588041182,41.7279686330315,5.839999999
1969-08-01,29.9208983166505,42.0644845091043,5.839999999
1969-09-01,30.1403670082384,42.9899031683046,6.25
1969-10-01,30.2866794696519,44.1677087345595,6.25
1969-11-01,30.1647524185331,44.1677087345595,6.25
1969-12-01,30.3598357001812,45.0089984247416,6.25
1970-01-01,30.8475439043014,45.5979012078691,6.25
1970-02-01,30.8475439043014,46.1026750219783,6.25
1970-03-01,31.1529651310766,46.4391908980512,6.25
1970-04-01,31.4583863578519,46.8598357431422,6.25
1970-05-01,31.3565792822601,47.4487385262697,6.25
1970-06-01,31.3565792822601,48.1217702784153,6.25
1970-07-01,31.3565792822601,48.1217702784153,6.25
1970-08-01,31.2547722066684,47.9535123403789,6.25
1970-09-01,31.7638075846271,48.1217702784153,6.25
1970-10-01,32.2728429625859,48.2900282164518,6
1970-11-01,32.2728429625859,47.7852544023425,6
1970-12-01,32.4764571137694,48.794802030561,6
1971-01-01,32.7818783405447,48.7106730615428,5.75
1971-02-01,32.7818783405447,48.4582861544882,5.75
1971-03-01,32.8836854161364,48.9630599685974,5.75
1971-04-01,33.2909137185034,48.7106730615428,5.75
1971-05-01,33.3927207940952,47.4487385262697,5.5
1971-06-01,33.494527869687,48.4582861544882,5.5
1971-07-01,33.494527869687,48.6265440925246,5.25
1971-08-01,33.494527869687,48.794802030561,5.25
1971-09-01,34.308984474421,49.4678337827067,5.25
1971-10-01,34.4107915500127,48.794802030561,5.25
1971-11-01,34.1053703232375,49.3837048136885,5.25
1971-12-01,34.1053703232375,49.0471889376156,4.75
1972-01-01,34.1053703232375,49.3837048136885,4.75
1972-02-01,34.308984474421,49.8884786277977,4.75
1972-03-01,34.6144057011962,50.8980262560162,4.75
1972-04-01,35.0216340035632,50.5615103799434,4.75
1972-05-01,35.123441079155,51.3186711011073,4.75
1972-06-01,35.123441079155,51.5710580081619,4.25
1972-07-01,35.123441079155,51.4869290391437,4.25
1972-08-01,35.4288623059303,52.832992543435,4.25
1972-09-01,35.6324764571138,53.4218953265625,4.25
1972-10-01,35.8360906082973,54.01079810969,4.25
1972-11-01,35.7342835327055,55.0203457379084,4.25
1972-12-01,36.0397047594808,56.3664092421998,4.25
1973-01-01,36.345125986256,57.7966017155093,4.25
1973-02-01,36.6505472130313,58.3013755296186,4.25
1973-03-01,37.5668108933571,59.2267941888189,4.25
1973-04-01,38.2794604224994,59.0585362507825,5
1973-05-01,38.8903028760499,59.6474390339099,5.5
1973-06-01,38.9921099516416,60.2363418170374,5.5
1973-07-01,39.2975311784169,59.5633100648917,6
1973-08-01,39.6029524051922,61.3300184142741,7
1973-09-01,40.7228302367015,60.488728724092,7
1973-10-01,40.926444387885,61.3300184142741,7
1973-11-01,41.2318656146602,61.9189211974016,7
1973-12-01,42.555357597353,61.9189211974016,9
1974-01-01,44.3878849580046,62.2554370734744,9
1974-02-01,45.8131840162891,62.087179135438,9
1974-03-01,46.1186052430644,60.6569866621284,9
1974-04-01,47.2384830745737,59.3950521268553,9
1974-05-01,47.4420972257572,59.5633100648917,9
1974-06-01,47.7475184525324,57.9648596535458,9
1974-07-01,48.6637821328582,57.3759568704183,9
1974-08-01,49.172817510817,56.5346671802362,9
1974-09-01,49.8854670399593,55.9457643971088,9
1974-10-01,51.0053448714686,54.7679588308538,9
1974-11-01,51.4125731738356,53.8425401716535,9
1974-12-01,51.5143802494273,52.832992543435,9
1975-01-01,52.1252227029779,50.813897286998,9
1975-02-01,52.2270297785696,50.3091234728888,9
1975-03-01,52.6342580809366,49.6360917207431,9
1975-04-01,53.5505217612624,50.813897286998,8.5
1975-05-01,53.8559429880377,50.813897286998,8.5
1975-06-01,53.8559429880377,51.3186711011073,8
1975-07-01,54.0595571392212,51.8234449152165,8
1975-08-01,53.8559429880377,51.8234449152165,7.5
1975-09-01,55.0776278951387,52.2440897603076,7.5
1975-10-01,55.8920844998728,52.412347698344,6.5
1975-11-01,55.6884703486892,51.5710580081619,6.5
1975-12-01,55.6884703486892,52.6647346053986,6.5
1976-01-01,56.7065411046068,53.5901532645989,6.5
1976-02-01,57.1137694069738,54.9362167688902,6.5
1976-03-01,57.3173835581573,55.7775064590723,6.5
1976-04-01,58.6408755408501,56.5346671802362,6.5
1976-05-01,58.8444896920336,56.3664092421998,6.5
1976-06-01,58.9462967676254,57.3759568704183,6.5
1976-07-01,59.3535250699924,57.8807306845275,6.5
1976-08-01,58.9462967676254,58.048988622564,6.5
1976-09-01,60.4734029015016,57.9648596535458,6.5
1976-10-01,60.7788241282769,57.9648596535458,6.5
1976-11-01,60.7788241282769,58.8061493437278,6.5
1976-12-01,61.4914736574192,59.0585362507825,6.5
1977-01-01,62.000509035378,59.5633100648917,6.5
1977-02-01,62.407737337745,58.7220203747096,6.5
1977-03-01,62.7131585645202,59.5633100648917,6
1977-04-01,63.7312293204378,59.2267941888189,5
1977-05-01,64.3420717739883,58.9744072817643,5
1977-06-01,64.1384576228048,59.4791810958735,5
1977-07-01,63.9348434716213,58.3013755296186,5
1977-08-01,64.036650547213,59.5633100648917,5
1977-09-01,65.0547213031306,59.5633100648917,4.25
1977-10-01,65.4619496054976,59.0585362507825,4.25
1977-11-01,64.7493000763553,60.2363418170374,4.25
1977-12-01,64.6474930007636,60.6569866621284,4.25
1978-01-01,64.8511071519471,61.2458894452559,4.25
1978-02-01,65.2583354543141,60.8252446001648,4.25
1978-03-01,65.7673708322728,62.1713081044562,3.5
1978-04-01,66.4800203614151,62.1713081044562,3.5
1978-05-01,66.8872486637821,62.3395660424926,3.5
1978-06-01,66.5818274370069,62.6760819185654,3.5
1978-07-01,66.7854415881904,63.0967267636565,3.5
1978-08-01,66.9890557393739,63.9380164538386,3.5
1978-09-01,67.7017052685162,64.4427902679478,3.5
1978-10-01,67.8035123441079,64.526919236966,3.5
1978-11-01,67.1926698905574,64.8634351130389,3.5
1978-12-01,67.0908628149656,65.4523378961663,3.5
1979-01-01,67.1926698905574,65.3682089271481,3.5
1979-02-01,66.9890557393739,65.2840799581299,3.5
1979-03-01,67.5998981929244,65.8729827412574,3.5
1979-04-01,68.4143547976584,66.125369648312,4.25
1979-05-01,69.025197251209,67.5555621216216,4.25
1979-06-01,69.1270043268007,67.8079490286762,4.25
1979-07-01,69.7378467803512,68.3127228427854,5.25
1979-08-01,69.025197251209,69.3222704710039,5.25
1979-09-01,69.9414609315348,68.0603359357308,5.25
1979-10-01,70.7559175362688,69.4905284090403,5.25
1979-11-01,70.4504963094935,70.3318180992224,6.25
1979-12-01,70.9595316874523,70.0794311921678,6.25
1980-01-01,71.5703741410028,70.584205006277,6.25
1980-02-01,72.1812165945533,73.1922030458415,7.25
1980-03-01,72.5884448969204,71.2572367584227,9
1980-04-01,73.9119368796131,72.5191712936958,9
1980-05-01,74.5227793331637,72.0143974795866,9
1980-06-01,74.8282005599389,71.2572367584227,9
1980-07-01,74.9300076355307,71.1731077894045,9
1980-08-01,74.7263934843472,69.0698835639493,8.25
